provincia,fecha,NO2,O3,PM_particle,CO,velmedia,prec,label_ica,split
Soria,2015-08-30,8.5,76.0,27.0,0.3,2.8,3.6,2,train
Soria,2015-08-31,14.5,55.0,24.0,0.3,1.4,7.6,2,train
Soria,2015-09-01,30.5,23.0,26.0,0.3,2.5,0.0,0,train
Soria,2015-09-02,18.0,47.0,14.5,0.3,2.2,9.2,2,train
Soria,2015-09-03,22.5,48.5,21.5,0.3,3.9,0.0,2,train
Soria,2015-09-04,15.5,56.5,19.5,0.3,3.3,0.0,2,train
Soria,2015-09-05,9.5,62.0,22.0,0.3,2.8,0.0,2,train
Soria,2015-09-06,13.5,101.0,21.5,0.3,2.2,0.0,1,train
Soria,2015-09-07,15.0,84.0,16.0,0.3,1.9,0.0,1,train
Soria,2015-09-08,5.0,71.5,10.0,0.3,1.9,0.0,1,train
Soria,2015-09-09,20.5,67.5,19.0,0.3,1.7,0.0,1,train
Soria,2015-09-10,23.5,41.5,13.0,0.3,2.5,0.0,1,train
Soria,2015-09-11,25.5,24.5,15.0,0.3,2.8,5.6,2,train
Soria,2015-09-12,30.0,26.0,18.0,0.3,2.2,0.0,1,train
Soria,2015-09-13,7.5,64.0,9.5,0.3,3.3,0.6,2,train
Soria,2015-09-14,11.5,60.5,8.0,0.3,3.9,0.0,2,train
Soria,2015-09-15,12.5,55.0,10.5,0.3,3.1,1.4,2,train
Soria,2015-09-16,8.0,65.5,13.0,0.3,6.4,4.2,1,train
Soria,2015-09-17,12.5,62.5,6.0,0.3,4.2,0.0,2,train
Soria,2015-09-18,13.0,53.5,7.0,0.3,1.7,0.0,2,train
Soria,2015-09-19,11.0,63.5,9.5,0.3,1.7,0.0,2,train
Soria,2015-09-20,13.0,67.0,10.5,0.3,2.2,0.0,1,train
Soria,2015-09-21,22.0,73.0,11.5,0.3,2.8,0.0,2,train
Soria,2015-09-22,19.5,67.5,13.0,0.3,2.5,0.0,2,train
Soria,2015-09-23,12.5,56.5,9.0,0.3,2.5,0.0,2,train
Soria,2015-09-24,20.0,57.0,12.5,0.3,1.9,0.0,2,train
Soria,2015-09-25,18.5,61.0,12.5,0.3,1.9,0.0,2,train
Soria,2015-09-26,15.0,66.5,15.5,0.3,4.2,0.2,2,train
Soria,2015-09-27,8.5,68.0,9.0,0.3,2.2,0.0,2,train
Soria,2015-09-28,13.0,69.5,12.0,0.3,1.9,0.0,1,train
Soria,2015-09-29,14.0,71.5,12.0,0.3,1.9,0.0,2,train
Soria,2015-09-30,17.0,70.5,8.5,0.3,1.4,6.8,2,train
Soria,2015-10-01,21.0,26.5,18.0,0.3,3.1,0.0,2,train
Soria,2015-10-02,24.5,44.5,14.5,0.3,1.9,0.0,2,train
Soria,2015-10-03,25.5,42.5,23.5,0.3,2.5,0.2,2,train
Soria,2015-10-04,16.5,53.0,21.5,0.3,2.2,6.0,2,train
Soria,2015-10-05,9.5,78.5,24.5,0.3,5.3,2.0,2,train
Soria,2015-10-06,13.5,92.0,21.0,0.3,4.2,0.0,1,train
Soria,2015-10-07,16.5,92.0,26.0,0.3,1.9,0.0,2,train
Soria,2015-10-08,15.5,66.5,17.5,0.3,1.7,0.0,2,train
Soria,2015-10-09,15.5,66.0,13.0,0.3,1.1,0.0,2,train
Soria,2015-10-10,27.5,49.5,17.0,0.3,2.5,0.0,2,train
Soria,2015-10-11,28.0,23.0,19.0,0.3,0.8,0.8,2,train
Soria,2015-10-12,24.0,23.0,17.0,0.3,1.4,5.0,2,train
Soria,2015-10-13,10.0,58.5,11.5,0.3,4.2,0.8,1,train
Soria,2015-10-14,16.5,54.0,14.5,0.3,3.1,0.0,1,train
Soria,2015-10-15,23.0,52.5,13.5,0.3,1.4,0.0,2,train
Soria,2015-10-16,30.0,47.5,16.5,0.3,1.7,0.0,2,train
Soria,2015-10-17,20.0,50.5,13.5,0.3,0.8,2.0,2,train
Soria,2015-10-18,16.5,43.5,12.5,0.3,1.4,5.6,2,train
Soria,2015-10-19,20.0,37.0,10.5,0.3,1.4,1.6,2,train
Soria,2015-10-20,9.5,55.0,9.5,0.3,5.6,0.0,2,train
Soria,2015-10-21,11.5,63.5,11.0,0.3,5.0,0.0,1,train
Soria,2015-10-22,20.5,39.5,14.0,0.3,1.9,0.0,2,train
Soria,2015-10-23,28.5,26.0,12.0,0.3,1.7,0.0,2,train
Soria,2015-10-24,19.0,36.0,14.5,0.3,1.4,0.0,2,train
Soria,2015-10-25,16.5,46.5,16.5,0.3,2.2,0.0,2,train
Soria,2015-10-26,18.0,47.0,13.5,0.3,2.8,1.4,2,train
Soria,2015-10-27,15.5,53.0,8.5,0.3,3.1,5.0,2,train
Soria,2015-10-28,10.0,59.5,6.0,0.3,3.9,1.0,1,train
Soria,2015-10-29,14.0,48.0,8.5,0.3,2.5,0.2,2,train
Soria,2015-10-30,20.5,37.5,12.0,0.3,1.9,0.0,2,train
Soria,2015-10-31,16.5,43.0,13.0,0.3,1.1,0.0,1,train
Soria,2015-11-01,17.0,39.5,19.0,0.3,3.6,0.0,2,train
Soria,2015-11-02,24.0,43.0,23.0,0.3,3.3,34.4,2,train
Soria,2015-11-03,17.5,47.0,25.5,0.3,3.3,5.4,2,train
Soria,2015-11-04,10.0,49.5,14.0,0.3,1.9,3.4,2,train
Soria,2015-11-05,13.5,78.0,25.5,0.3,3.3,0.0,2,train
Soria,2015-11-06,14.5,74.0,16.0,0.3,1.4,0.0,2,train
Soria,2015-11-07,8.5,95.5,30.0,0.3,0.6,0.0,2,train
Soria,2015-11-08,14.5,74.5,33.0,0.3,1.9,0.0,2,train
Soria,2015-11-09,18.0,63.0,16.5,0.3,1.1,0.0,2,train
Soria,2015-11-10,22.5,31.5,13.5,0.3,0.6,0.0,2,train
Soria,2015-11-11,28.0,23.0,16.0,0.3,0.8,0.0,2,train
Soria,2015-11-12,22.0,21.5,17.5,0.3,2.5,0.0,2,train
Soria,2015-11-13,16.5,35.5,18.5,0.3,2.5,0.0,2,train
Soria,2015-11-14,20.5,28.0,16.0,0.3,1.1,0.0,1,train
Soria,2015-11-15,18.0,28.0,15.5,0.3,1.4,0.0,1,train
Soria,2015-11-16,24.5,26.5,20.0,0.3,1.4,0.0,1,train
Soria,2015-11-17,24.5,19.5,21.0,0.3,1.4,0.0,2,train
Soria,2015-11-18,27.0,20.0,22.5,0.3,1.4,0.0,1,train
Soria,2015-11-19,21.5,26.0,23.5,0.3,1.1,0.0,1,train
Soria,2015-11-20,13.0,28.0,29.0,0.3,3.9,3.4,2,train
Soria,2015-11-21,8.0,60.0,21.0,0.3,5.3,0.0,2,train
Soria,2015-11-22,8.5,57.0,9.5,0.3,3.6,0.0,2,train
Soria,2015-11-23,11.5,58.0,10.0,0.3,3.9,0.0,2,train
Soria,2015-11-24,16.0,54.0,12.0,0.3,2.5,0.2,2,train
Soria,2015-11-25,11.5,58.5,14.5,0.3,4.7,0.0,2,train
Soria,2015-11-26,11.0,73.0,15.0,0.3,4.4,0.0,2,train
Soria,2015-11-27,15.0,61.0,10.0,0.3,2.8,0.0,1,train
Soria,2015-11-28,15.0,42.0,12.0,0.3,2.5,0.0,2,train
Soria,2015-11-29,24.0,30.5,14.5,0.3,0.8,0.0,2,train
Soria,2015-11-30,37.0,30.0,19.0,0.3,1.4,0.0,0,train
Soria,2015-12-01,26.5,35.0,20.0,0.3,0.6,0.0,2,train
Soria,2015-12-02,19.5,42.0,25.0,0.3,1.7,0.0,2,train
Soria,2015-12-03,18.5,47.5,32.0,0.3,1.7,0.0,2,train
Soria,2015-12-04,7.5,63.5,30.5,0.3,0.6,0.0,2,train
Soria,2015-12-05,16.5,72.5,32.5,0.3,1.9,0.0,2,train
Soria,2015-12-06,13.5,59.5,18.0,0.3,0.6,0.0,2,train
Soria,2015-12-07,7.0,84.5,24.0,0.3,1.4,0.0,2,train
Soria,2015-12-08,16.5,71.0,28.0,0.3,1.9,0.0,2,train
Soria,2015-12-09,15.0,67.5,14.0,0.3,1.1,0.0,2,train
Soria,2015-12-10,16.0,29.0,10.5,0.3,0.8,0.0,2,train
Soria,2015-12-11,30.0,31.5,22.5,0.3,0.3,0.0,2,train
Soria,2015-12-12,23.5,23.5,15.5,0.3,0.8,0.0,2,train
Soria,2015-12-13,16.0,34.0,15.0,0.3,2.5,0.0,2,train
Soria,2015-12-14,23.0,24.0,24.0,0.3,1.4,0.0,2,train
Soria,2015-12-15,24.5,25.5,38.5,0.3,1.9,0.0,2,train
Soria,2015-12-16,23.0,31.0,45.5,0.3,1.7,0.0,2,train
Soria,2015-12-17,29.0,17.5,43.0,0.3,1.1,0.0,2,train
Soria,2015-12-18,33.0,22.5,42.0,0.3,1.1,0.0,2,train
Soria,2015-12-19,27.5,21.5,38.0,0.3,1.7,0.0,2,train
Soria,2015-12-20,21.5,36.0,31.0,0.3,0.6,0.0,2,train
Soria,2015-12-21,21.5,39.5,14.0,0.3,1.4,0.0,2,train
Soria,2015-12-22,29.5,31.5,19.0,0.3,1.7,0.0,2,train
Soria,2015-12-23,37.5,24.0,22.0,0.3,1.1,0.0,2,train
Soria,2015-12-24,30.0,30.0,17.0,0.3,1.1,0.0,2,train
Soria,2015-12-25,27.5,27.5,15.5,0.3,0.6,0.0,1,train
Soria,2015-12-26,27.5,28.5,20.5,0.3,0.8,0.0,2,train
Soria,2015-12-27,31.0,33.5,19.5,0.3,0.6,0.0,2,train
Soria,2015-12-28,22.5,62.0,26.5,0.3,2.8,1.0,1,train
Soria,2015-12-29,24.0,51.0,13.0,0.3,3.6,0.0,0,train
Soria,2015-12-30,17.0,38.0,10.0,0.3,3.3,3.6,1,train
Soria,2015-12-31,18.0,48.5,12.0,0.3,2.8,0.0,1,train
Soria,2016-01-01,12.5,54.0,10.0,0.3,3.9,8.8,1,train
Soria,2016-01-02,20.5,30.0,21.0,0.5,3.3,0.0,0,train
Soria,2016-01-03,17.0,66.5,18.0,0.8,5.6,27.6,2,train
Soria,2016-01-04,8.5,77.0,12.0,0.5,3.1,17.4,2,train
Soria,2016-01-05,4.0,83.0,8.0,0.3,5.0,0.0,2,train
Soria,2016-01-06,11.5,76.0,14.0,0.2,5.8,5.6,2,train
Soria,2016-01-07,9.0,73.0,19.0,0.5,5.6,4.4,2,train
Soria,2016-01-08,11.0,59.0,13.0,0.6,6.1,1.0,1,train
Soria,2016-01-09,3.0,69.0,24.0,0.3,5.3,10.8,1,train
Soria,2016-01-10,13.0,63.5,20.0,0.4,6.4,31.8,2,train
Soria,2016-01-11,21.0,41.0,17.0,0.6,5.0,0.2,2,train
Soria,2016-01-12,19.5,36.0,16.0,0.9,2.2,0.0,2,train
Soria,2016-01-13,19.0,39.5,12.0,0.3,1.7,0.0,2,train
Soria,2016-01-14,21.5,38.0,11.0,0.3,1.9,5.2,2,train
Soria,2016-01-15,10.5,58.0,9.0,0.3,2.2,0.0,2,train
Soria,2016-01-16,12.0,65.0,11.0,0.3,3.3,0.0,2,train
Soria,2016-01-17,14.0,45.5,15.0,0.3,1.4,0.2,2,train
Soria,2016-01-18,15.0,58.5,6.0,0.3,3.1,4.0,2,train
Soria,2016-01-19,18.5,50.5,12.0,0.3,1.9,0.0,2,train
Soria,2016-01-20,17.0,42.0,14.0,0.3,1.4,0.0,2,train
Soria,2016-01-21,16.0,53.5,10.0,0.4,1.7,0.0,2,train
Soria,2016-01-22,19.5,37.0,12.0,0.5,1.7,0.4,2,train
Soria,2016-01-23,18.5,20.0,15.0,0.5,1.1,0.0,1,train
Soria,2016-01-24,18.5,25.5,11.0,0.4,1.7,0.0,1,train
Soria,2016-01-25,22.0,23.5,23.0,0.5,0.6,0.0,1,train
Soria,2016-01-26,25.0,22.5,30.0,0.5,1.1,0.0,2,train
Soria,2016-01-27,15.5,25.5,22.0,0.4,2.5,0.0,1,train
Soria,2016-01-28,19.0,41.5,16.0,0.4,1.9,16.0,2,train
Soria,2016-01-29,17.0,42.5,9.0,0.4,1.9,2.6,1,train
Soria,2016-01-30,9.0,56.5,7.0,0.4,4.2,0.0,1,train
Soria,2016-01-31,9.0,52.5,11.0,0.4,4.7,0.0,1,train
Soria,2016-02-01,12.5,67.0,13.0,0.3,1.4,0.0,1,train
Soria,2016-02-02,17.5,19.0,22.0,0.5,1.4,0.0,0,train
Soria,2016-02-03,10.0,67.0,12.0,0.8,2.2,0.0,1,train
Soria,2016-02-04,14.0,67.0,16.0,0.5,3.9,0.0,2,train
Soria,2016-02-05,7.5,92.0,9.0,0.3,1.4,0.0,2,train
Soria,2016-02-06,12.0,72.0,17.0,0.3,3.6,6.6,0,train
Soria,2016-02-07,7.5,61.0,16.0,0.4,5.3,0.2,0,train
Soria,2016-02-08,11.0,74.5,17.0,0.6,4.4,0.4,1,train
Soria,2016-02-09,3.0,62.0,23.0,0.4,8.3,3.0,1,train
Soria,2016-02-10,12.0,56.0,14.0,0.4,6.9,7.6,2,train
Soria,2016-02-11,25.5,37.0,27.0,0.7,3.1,15.6,1,train
Soria,2016-02-12,21.0,23.5,17.0,1.0,5.8,15.8,2,train
Soria,2016-02-13,5.5,61.0,4.0,0.5,6.7,15.2,2,train
Soria,2016-02-14,7.0,80.5,5.0,0.5,3.9,5.6,2,train
Soria,2016-02-15,8.0,77.5,8.0,0.5,4.7,1.2,2,train
Soria,2016-02-16,8.0,77.0,11.0,0.6,6.7,0.0,2,train
Soria,2016-02-17,14.5,64.0,14.0,0.7,2.8,1.0,1,train
Soria,2016-02-18,11.5,59.5,7.0,0.7,2.8,0.2,1,train
Soria,2016-02-19,23.5,48.5,21.0,0.8,1.7,0.0,1,train
Soria,2016-02-20,20.5,46.5,18.0,0.8,0.8,0.0,1,train
Soria,2016-02-21,18.0,55.5,83.0,0.8,1.7,0.0,1,train
Soria,2016-02-22,20.0,49.0,321.0,0.8,2.2,0.0,1,train
Soria,2016-02-23,13.5,54.5,34.0,0.7,2.2,0.0,0,train
Soria,2016-02-24,10.0,54.0,14.0,0.7,2.5,0.6,1,train
Soria,2016-02-25,11.5,60.0,11.0,0.7,3.6,0.0,2,train
Soria,2016-02-26,12.0,65.5,9.0,0.8,4.4,7.6,1,train
Soria,2016-02-27,8.5,81.0,7.0,0.7,6.1,2.6,2,train
Soria,2016-02-28,7.5,69.5,11.0,0.8,2.8,0.4,2,train
Soria,2016-02-29,8.5,88.5,15.0,0.8,6.1,0.0,0,train
Soria,2016-03-01,5.5,64.0,9.5,0.3,2.2,0.0,2,train
Soria,2016-03-02,12.5,55.0,12.0,0.4,3.9,0.0,0,train
Soria,2016-03-03,18.5,60.5,18.0,0.8,3.6,0.0,1,train
Soria,2016-03-04,8.0,77.0,12.0,0.3,5.0,2.6,2,train
Soria,2016-03-05,15.5,78.5,17.0,0.4,4.4,1.8,2,train
Soria,2016-03-06,13.5,76.5,18.0,0.3,3.6,4.6,2,train
Soria,2016-03-07,6.5,61.0,8.0,0.4,2.5,2.2,2,train
Soria,2016-03-08,13.5,88.0,21.0,0.6,4.2,0.0,2,train
Soria,2016-03-09,4.0,71.0,20.0,0.3,5.0,1.0,2,train
Soria,2016-03-10,12.5,62.5,20.0,0.3,3.1,1.2,2,train
Soria,2016-03-11,24.0,37.5,35.0,0.7,3.6,0.0,2,train
Soria,2016-03-12,16.5,26.0,9.0,0.9,2.5,0.0,2,train
Soria,2016-03-13,14.0,68.0,22.0,0.9,2.5,0.0,1,train
Soria,2016-03-14,20.5,68.5,21.0,1.0,1.4,0.6,1,train
Soria,2016-03-15,21.5,54.5,15.0,1.0,1.1,0.0,1,train
Soria,2016-03-16,19.5,60.5,21.0,1.0,1.9,0.4,2,train
Soria,2016-03-17,18.5,55.5,17.0,0.3,1.7,0.0,2,train
Soria,2016-03-18,17.5,69.5,17.0,0.3,1.9,2.8,2,train
Soria,2016-03-19,15.5,60.5,7.0,0.3,1.4,13.8,1,train
Soria,2016-03-20,12.5,56.5,12.0,0.3,1.9,0.0,0,train
Soria,2016-03-21,11.5,58.0,11.0,0.3,2.2,1.4,1,train
Soria,2016-03-22,12.5,62.0,12.0,0.3,3.6,0.0,2,train
Soria,2016-03-23,13.0,73.0,21.0,0.3,4.2,0.0,2,train
Soria,2016-03-24,14.5,77.5,15.0,0.3,1.7,0.0,1,train
Soria,2016-03-25,14.0,61.0,17.0,0.5,1.9,1.8,2,train
Soria,2016-03-26,9.0,48.0,15.0,0.5,3.1,1.0,2,train
Soria,2016-03-27,6.5,72.5,7.0,0.4,4.2,0.0,1,train
Soria,2016-03-28,7.5,61.5,7.0,0.4,3.3,7.8,2,train
Soria,2016-03-29,13.5,64.0,14.0,0.4,2.8,0.2,2,train
Soria,2016-03-30,16.0,65.0,19.0,0.4,3.3,1.2,1,train
Soria,2016-03-31,8.5,78.0,10.0,0.5,5.0,1.6,1,train
Soria,2016-04-01,18.0,69.0,8.5,0.3,3.9,0.0,1,train
Soria,2016-04-02,16.5,52.5,12.0,0.5,2.5,0.0,0,train
Soria,2016-04-03,11.0,64.0,9.0,0.8,4.7,4.6,2,train
Soria,2016-04-04,14.5,51.0,8.0,0.4,3.1,8.4,2,train
Soria,2016-04-05,14.5,79.0,18.0,0.4,5.6,0.0,1,train
Soria,2016-04-06,10.5,82.0,13.0,0.3,1.9,0.0,1,train
Soria,2016-04-07,7.5,73.5,20.0,0.5,3.3,0.0,1,train
Soria,2016-04-08,12.0,64.5,27.0,0.3,3.9,0.0,1,train
Soria,2016-04-09,3.0,67.5,38.0,0.3,4.2,0.0,1,train
Soria,2016-04-10,16.0,61.5,29.0,0.5,6.7,5.4,1,train
Soria,2016-04-11,16.0,25.0,19.0,0.7,4.2,1.2,1,train
Soria,2016-04-12,9.0,46.5,6.0,0.9,3.6,11.2,2,train
Soria,2016-04-13,9.0,72.5,10.0,0.3,2.5,0.0,2,train
Soria,2016-04-14,10.0,62.0,13.0,0.3,4.4,0.0,1,train
Soria,2016-04-15,10.5,68.0,12.0,0.3,4.2,0.0,2,train
Soria,2016-04-16,7.5,65.0,7.0,0.4,3.1,9.6,1,train
Soria,2016-04-17,7.5,77.5,7.0,0.4,3.1,0.2,0,train
Soria,2016-04-18,11.0,66.5,11.0,0.4,2.2,0.0,1,train
Soria,2016-04-19,14.5,62.0,18.0,0.3,1.9,8.8,1,train
Soria,2016-04-20,14.0,70.0,13.0,0.3,2.8,3.2,1,train
Soria,2016-04-21,8.5,68.5,10.0,0.4,3.6,0.0,1,train
Soria,2016-04-22,14.5,52.0,13.0,0.5,1.7,4.4,1,train
Soria,2016-04-23,11.0,53.5,14.0,0.3,1.9,2.0,0,train
Soria,2016-04-24,4.5,74.5,8.0,0.2,4.4,0.0,1,train
Soria,2016-04-25,11.5,68.5,13.0,0.3,1.7,0.0,2,train
Soria,2016-04-26,12.5,61.5,18.0,0.4,2.8,0.0,2,train
Soria,2016-04-27,11.5,64.5,15.0,0.3,1.7,11.6,0,train
Soria,2016-04-28,10.0,66.0,10.0,0.3,2.2,0.0,2,train
Soria,2016-04-29,11.5,58.0,13.0,0.4,1.4,0.6,1,train
Soria,2016-04-30,5.5,70.5,11.0,0.3,5.0,0.0,1,train
Soria,2016-05-01,12.0,72.0,9.0,0.3,5.8,0.0,0,train
Soria,2016-05-02,23.5,40.5,19.0,0.6,3.6,0.0,0,train
Soria,2016-05-03,19.0,65.0,9.0,0.8,1.9,0.0,2,train
Soria,2016-05-04,5.0,77.5,7.0,0.2,1.9,0.0,1,train
Soria,2016-05-05,13.5,84.0,20.0,0.3,1.9,0.2,2,train
Soria,2016-05-06,8.5,67.5,15.0,0.3,3.3,12.0,2,train
Soria,2016-05-07,10.5,64.5,20.0,0.5,3.9,6.6,1,train
Soria,2016-05-08,6.5,55.5,12.0,0.1,4.4,4.6,0,train
Soria,2016-05-09,3.0,65.0,36.0,0.3,3.9,4.4,1,train
Soria,2016-05-10,14.5,65.0,28.0,0.5,3.6,2.6,1,train
Soria,2016-05-11,9.5,47.5,5.0,0.6,3.6,0.6,1,train
Soria,2016-05-12,16.0,45.0,13.0,0.9,3.9,0.2,1,train
Soria,2016-05-13,13.0,64.5,14.0,0.2,2.5,0.8,2,train
Soria,2016-05-14,11.5,62.0,14.0,0.1,2.8,0.0,1,train
Soria,2016-05-15,6.0,83.0,15.0,0.3,4.2,0.0,0,train
Soria,2016-05-16,12.0,82.5,18.0,0.3,1.9,0.0,1,train
Soria,2016-05-17,12.5,79.5,20.0,0.1,1.9,0.0,1,train
Soria,2016-05-18,12.0,73.0,28.0,0.1,3.6,0.0,1,train
Soria,2016-05-19,8.0,62.5,14.0,0.1,3.3,0.0,2,train
Soria,2016-05-20,13.0,68.0,23.0,0.1,1.7,0.0,1,train
Soria,2016-05-21,10.0,85.5,29.0,0.1,3.9,2.8,0,train
Soria,2016-05-22,4.5,67.0,18.0,0.1,5.0,0.2,0,train
Soria,2016-05-23,8.0,59.0,12.0,0.1,1.9,0.0,1,train
Soria,2016-05-24,10.5,65.0,22.0,0.2,3.3,0.0,1,train
Soria,2016-05-25,11.5,64.5,17.0,0.2,2.5,0.0,0,train
Soria,2016-05-26,15.0,69.5,22.0,0.2,3.1,0.0,2,train
Soria,2016-05-27,11.5,78.5,21.0,0.2,3.1,0.0,2,train
Soria,2016-05-28,7.0,66.5,12.0,0.2,3.1,3.0,1,train
Soria,2016-05-29,5.5,64.5,5.0,0.2,3.1,1.6,2,train
Soria,2016-05-30,8.0,62.5,10.0,0.2,3.3,0.0,1,train
Soria,2016-05-31,10.5,71.0,15.0,0.2,2.8,0.0,1,train
Soria,2016-06-01,7.0,74.5,8.5,0.3,2.2,0.0,0,train
Soria,2016-06-02,14.5,55.0,19.0,0.5,2.2,0.0,0,train
Soria,2016-06-03,14.0,70.0,8.0,0.8,2.2,6.0,2,train
Soria,2016-06-04,11.5,74.0,14.0,0.3,1.9,0.2,1,train
Soria,2016-06-05,14.5,76.0,16.0,0.3,1.7,0.0,2,train
Soria,2016-06-06,12.0,60.5,22.0,0.3,2.2,0.0,0,train
Soria,2016-06-07,11.0,82.0,21.0,0.5,1.7,0.0,0,train
Soria,2016-06-08,6.0,58.5,10.0,0.1,1.9,0.0,0,train
Soria,2016-06-09,2.0,50.0,29.0,0.3,1.9,0.0,1,train
Soria,2016-06-10,18.0,51.5,24.0,0.4,2.5,0.0,1,train
Soria,2016-06-11,10.5,43.0,11.0,0.6,2.5,0.0,0,train
Soria,2016-06-12,17.0,22.0,18.0,1.0,3.3,0.0,0,train
Soria,2016-06-13,6.5,47.5,19.0,0.3,5.3,0.0,1,train
Soria,2016-06-14,6.0,63.5,25.0,0.3,5.0,0.0,1,train
Soria,2016-06-15,6.0,58.0,11.0,0.3,3.9,1.4,1,train
Soria,2016-06-16,7.5,53.0,11.0,0.3,3.6,1.6,2,train
Soria,2016-06-17,9.5,57.0,10.0,0.4,3.3,1.4,1,train
Soria,2016-06-18,6.5,60.0,8.0,0.3,3.1,0.0,0,train
Soria,2016-06-19,5.5,63.0,10.0,0.3,3.6,0.0,0,train
Soria,2016-06-20,9.0,50.5,10.0,0.4,2.5,0.0,1,train
Soria,2016-06-21,10.5,57.0,13.0,0.4,1.9,0.0,1,train
Soria,2016-06-22,10.5,60.0,17.0,0.4,2.8,0.0,1,train
Soria,2016-06-23,13.5,77.0,21.0,0.4,2.5,0.0,1,train
Soria,2016-06-24,12.0,66.0,26.0,0.4,2.2,0.2,0,train
Soria,2016-06-25,4.0,55.0,10.0,0.4,4.4,0.0,0,train
Soria,2016-06-26,4.0,56.5,11.0,0.4,4.2,0.0,2,train
Soria,2016-06-27,10.0,64.5,14.0,0.4,2.5,0.0,0,train
Soria,2016-06-28,11.0,79.5,25.0,0.5,2.8,0.0,1,train
Soria,2016-06-29,11.5,81.0,25.0,0.5,3.1,0.0,1,train
Soria,2016-06-30,8.5,71.0,20.0,0.5,2.2,0.0,2,train
Soria,2016-07-01,7.0,64.5,5.0,0.3,1.7,0.0,0,train
Soria,2016-07-02,6.5,77.5,7.0,0.4,3.1,0.0,0,train
Soria,2016-07-03,19.0,68.0,7.0,0.9,2.5,0.0,2,train
Soria,2016-07-04,6.5,75.0,10.0,0.5,3.6,6.0,2,train
Soria,2016-07-05,9.0,73.5,11.0,0.3,2.2,0.0,2,train
Soria,2016-07-06,11.0,72.5,20.0,0.3,2.8,3.4,0,train
Soria,2016-07-07,13.5,67.5,20.0,0.5,2.2,0.6,0,train
Soria,2016-07-08,5.0,64.0,7.0,0.1,1.9,0.0,1,train
Soria,2016-07-09,2.0,52.5,44.0,0.4,1.7,0.0,1,train
Soria,2016-07-10,17.5,53.0,21.0,0.3,1.9,0.0,1,train
Soria,2016-07-11,13.5,35.5,7.0,0.6,2.8,0.0,2,train
Soria,2016-07-12,23.5,11.5,18.0,0.8,3.6,0.0,2,train
Soria,2016-07-13,5.0,63.0,12.0,0.3,4.7,0.0,2,train
Soria,2016-07-14,7.0,67.0,13.0,0.4,4.2,0.0,1,train
Soria,2016-07-15,10.5,72.0,12.0,0.4,2.5,0.0,0,train
Soria,2016-07-16,9.0,83.0,15.0,0.4,1.9,0.0,0,train
Soria,2016-07-17,8.5,92.5,16.0,0.4,1.7,0.0,0,train
Soria,2016-07-18,13.0,92.0,22.0,0.5,2.5,0.0,1,train
Soria,2016-07-19,14.5,91.0,33.0,0.5,2.8,0.0,1,train
Soria,2016-07-20,14.0,58.5,74.0,0.6,1.9,10.8,1,train
Soria,2016-07-21,11.0,58.0,38.0,0.6,2.5,0.0,2,train
Soria,2016-07-22,6.5,56.0,15.0,0.5,4.4,0.0,2,train
Soria,2016-07-23,3.5,49.5,7.0,0.5,5.3,0.0,1,train
Soria,2016-07-24,6.5,56.0,9.0,0.5,2.5,0.0,1,train
Soria,2016-07-25,12.5,64.0,15.0,0.5,2.5,0.0,1,train
Soria,2016-07-26,11.0,66.0,11.0,0.6,2.2,0.0,0,train
Soria,2016-07-27,9.0,67.0,15.0,0.6,3.3,0.0,2,train
Soria,2016-07-28,13.5,68.5,17.0,0.6,2.2,0.0,1,train
Soria,2016-07-29,14.5,76.0,24.0,0.6,2.5,0.6,1,train
Soria,2016-07-30,11.0,83.5,27.0,0.6,2.5,0.0,1,train
Soria,2016-07-31,7.5,69.5,21.0,0.6,3.1,0.0,1,train
Soria,2016-08-01,10.0,60.5,6.0,0.3,3.1,0.0,1,train
Soria,2016-08-02,6.5,70.5,7.0,0.5,2.5,0.0,0,train
Soria,2016-08-03,17.0,72.0,9.0,0.9,2.2,0.0,2,train
Soria,2016-08-04,8.0,72.0,8.0,0.4,3.9,0.0,1,train
Soria,2016-08-05,7.5,73.0,8.0,0.3,4.4,0.0,2,train
Soria,2016-08-06,11.0,75.5,22.0,0.4,3.6,0.0,1,train
Soria,2016-08-07,10.5,78.0,20.0,0.5,3.9,0.0,1,train
Soria,2016-08-08,11.0,67.5,13.0,0.1,2.5,0.0,1,train
Soria,2016-08-09,4.0,57.5,20.0,0.4,4.2,0.8,2,train
Soria,2016-08-10,13.0,58.5,17.0,0.3,5.6,0.0,2,train
Soria,2016-08-11,9.5,46.5,10.0,0.6,3.3,0.0,1,train
Soria,2016-08-12,13.0,27.0,10.0,0.3,1.7,0.0,2,train
Soria,2016-08-13,11.0,82.5,18.0,0.2,1.1,0.0,0,train
Soria,2016-08-14,7.5,81.5,14.0,0.2,2.5,0.0,0,train
Soria,2016-08-15,8.5,71.0,20.0,0.2,3.1,2.6,2,train
Soria,2016-08-16,15.0,64.0,38.0,0.3,1.9,0.0,1,train
Soria,2016-08-17,15.0,68.0,29.0,0.2,2.2,0.0,1,train
Soria,2016-08-18,12.5,62.5,21.0,0.3,2.8,0.0,2,train
Soria,2016-08-19,14.5,54.0,18.0,0.3,3.1,0.0,1,train
Soria,2016-08-20,6.5,53.0,15.0,0.2,3.9,0.0,1,train
